#,Repo Name,instance_id,Solve Rates / Top 26 Models ,# Correct / Top 26 Models,Last Run Time,Current Attempt #,Column 8,Comments,Project Guide Analysis,Project Python Version,,,,
63,Django,django__django-11477,0.00%,0,2025-08-12,5,Fail,"Att #1: Level2_v2, Failed.
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. 2 FAIL_TO_PASS failures.
Att #4: Level3_v2, Failed. 2 FAIL_TO_PASS failures.",,,,,,
65,Django,django__django-11734,0.00%,0,2025-08-12,5,Fail,"Att #1: Level2_v2, Failed.
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
67,Django,django__django-11885,0.00%,0,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 - Level2_v2 - P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed. (2 PASS_TO_PASS failures)
Att #4: Level3_v2, Failed. (2 PASS_TO_PASS failures)
Att #5: Level3_v2, Failed. 2 PASS_TO_PASS failures.",No clear issues: https://github.com/blitzy-showcase/django/blob/blitzy-a26adfdb-8d17-4ae7-9fba-4daf5de64ed5/blitzy/documentation/Project%20Guide.md#common-troubleshooting,Python: 3.6+ ,,,,
178,Django,django__django-12125,42.31%,11,2025-08-12,5,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), Failed. (2 FAIL_TO_PASS failures).
Att #3: Failed. (2 FAIL_TO_PASS failures).
Att #4: Failed. 2 FAIL_TO_PASS failures.",,Python 3.6 or higher ,,,,
69,Django,django__django-13195,0.00%,0,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 - Level2_v2 - P.S. + hints + test patch as is
Att #3: Level3_v2, Failed. (3 FAIL_TO_PASS failures).
Att #4: Level3_v2, Failed. (3 FAIL_TO_PASS failures).
Att #5: Level3_v2, Failed. 2 FAIL_TO_PASS failures.",No clear issues but risks present: https://github.com/blitzy-showcase/django/blob/blitzy-4bd4a73a-3d5d-41da-b61b-6094551d2cad/blitzy/documentation/Project%20Guide.md#-common-issues--solutions,Python 3.6+,,,,
72,Django,django__django-13513,0.00%,0,2025-08-12,6,Ready for Patch,"Att #1: Level 1, Failed.
Att #2 - Level2_v2 - P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #5: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",No clear issues: https://github.com/blitzy-showcase/django/blob/blitzy-8b5f7499-cd89-49c9-87f9-8a6a196108f7/blitzy/documentation/Project%20Guide.md,Python 3.6+,,,,
73,Django,django__django-13794,3.85%,1,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #5: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",No clear issues but regression risk present: https://github.com/blitzy-showcase/django/blob/blitzy-546a9773-42f4-4e2a-9f8c-0ec30657fe99/blitzy/documentation/Project%20Guide.md,Python 3.6 or higher,,,,
74,Django,django__django-14011,0.00%,0,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed
Att #5: Level3_v2, Failed. All FAIL_TO_PASS failures.",,Python 3.8+,,,,
77,Django,django__django-14170,0.00%,0,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed. (9 PASS_TO_PASS failures).
Att #4: Level3_v2, Failed. (9 PASS_TO_PASS failures).
Att #5: Level3_v2, Failed. 9 PASS_TO_PASS failures.",,Python 3.8+,,,,
78,Django,django__django-14315,3.85%,1,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed.
Att #5: Level3_v2, Failed. 4 FAIL_TO_PASS failures.",1 test failure related to IPv6 URL validation (Python 3.12 compatibility issue),Python 3.8+,,,,
249,Django,django__django-14376,15.38%,4,2025-08-12,3,Pass,"Att #1, Failed. 3 FAIL_TO_PASS failures.
Att #2: Failed. 3 FAIL_TO_PASS failures.",,,,,,
80,Django,django__django-14725,0.00%,0,2025-08-12,5,Pass,"Att #1: Level 1, Passed
Att #2: Level3_v2, Passed.
Att #3: Level4, Failed. 3 FAIL_TO_PASS
Att #4: Level4, Failed 3 FAIL_TO_PASS failures.",,,,,,
81,Django,django__django-14792,0.00%,0,2025-08-12,6,Fail,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed. 2 FAIL_TO_PASS failures
Att #5: Level3_v2, Failed. 2 FAIL_TO_PASS failures.",,Python 3.8+,,,,
83,Django,django__django-15127,7.69%,2,2025-08-12,5,Pass,"Att #1: Level 1, Passed
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
84,Django,django__django-15252,0.00%,0,2025-08-12,5,Fail,"Att #1: Level 1, Passed
Att #2: Level3_v2, Passed.
Att #3: Level4, Failed. 2 FAIL_TO_PASS 
Att #4: Level4, Failed. 2 FAIL_TO_PASS ",,,,,,
86,Django,django__django-15563,7.69%,2,2025-08-12,3,Fail,"Att #1: Level2_v2, Failed.
Att #2: Level3_v2, Failed. 2 FAIL_TO_PASS tests failed.",,,,,,
290,Django,django__django-15732,11.54%,3,2025-08-12,3,Fail,Att #1: Failed. 2 FAIL_TO_PASS failures.,,,,,,
295,Django,django__django-15916,30.77%,8,2025-08-12,3,Fail,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Failed. 1 FAIL_TO_PASS failure.",,,,,,
317,Django,django__django-16642,61.54%,16,2025-08-12,3,Fail,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
325,Django,django__django-16938,19.23%,5,2025-08-12,3,Pass,"Att #1, Failed. 5 FAIL_TO_PASS failures.
Att #2, Failed. 5 FAIL_TO_PASS failures.",,,,,,
326,Django,django__django-16950,15.38%,4,2025-08-12,3,Pass,Att #1: Failed. 1 FAIL_TO_PASS failure.,,,,,,
39,Matplotlib,matplotlib__matplotlib-20676,7.69%,2,2025-08-12,5,Fail,"Att #1: Level 1, Passed
Att #2: Level3_v2, Passed.
Att #3: Level4, Failed. 2 FAIL_TO_PASS
Att #4: Level4, Failed. 2 FAIL_TO_PASS failures.",,,,,,
330,Matplotlib,matplotlib__matplotlib-20826,26.92%,7,2025-08-12,3,Pass,"Att #1, Failed. 4 PASS_TO_PASS failures.
Att #2: Failed. 1 FAIL_TO_PASS failure.",,,,,,
333,Matplotlib,matplotlib__matplotlib-22865,30.77%,8,2025-08-12,3,Fail,"Att #1, Failed. 2 FAIL_TO_PASS failures.
Att #2: Failed. 2 FAIL_TO_PASS failures and 1 PASS_TO_PASS failure.",,,,,,
334,Matplotlib,matplotlib__matplotlib-22871,38.46%,10,2025-08-12,3,Pass,"Att #1, Failed. 1 PASS_TO_PASS failure.
Att #2: Failed. 1 PASS_TO_PASS failure.",,,,,,
98,Matplotlib,matplotlib__matplotlib-23476,0.00%,0,2025-08-12,5,Fail,"Att #1: Level 1, Passed
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS and 8 PASS_TO_PASS failures.",,,,,,
446,Sympy,sympy__sympy-13091,19.23%,5,2025-08-12,3,Ready for Patch,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Failed. 1 FAIL_TO_PASS failure.
Att #3:",,,,,,
453,Sympy,sympy__sympy-13877,30.77%,8,2025-08-12,3,Fail,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Failed. 1 FAIL_TO_PASS failure.
Att #3:",,,,,,
464,Sympy,sympy__sympy-15875,57.69%,15,2025-08-12,3,Pass,"Att #1, Failed
Att #2: Failed. 1 FAIL_TO_PASS failure.
Att #3:",,,,,,
473,Sympy,sympy__sympy-18211,46.15%,12,2025-08-12,3,Fail,"Att #1, Failed. 1 PASS_TO_PASS failure.
Att #2: Failed. 1 FAIL_TO_PASS failure.
Att #3:",,,,,,
90,Django,django__django-15973,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
93,Django,django__django-16502,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
94,Django,django__django-16631,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
95,Django,django__django-16667,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
97,Matplotlib,matplotlib__matplotlib-23299,0.00%,0,2025-08-12,2,Pass,"Att #1: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
122,Sympy,sympy__sympy-12489,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, 5/9 tests failed.",,,,,,
123,Sympy,sympy__sympy-13798,7.69%,2,2025-08-12,2,Fail,"Att #2: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
68,Django,django__django-12406,0.00%,0,2025-08-12,2,Fail,"Att #1: Level3_v2, Failed. 2 FAIL_TO_PASS failures.",,,,,,
70,Django,django__django-13212,0.00%,0,2025-08-12,2,Fail,"Att #1 Level3_v2, Failed. 2 FAIL_TO_PASS failures.",,,,,,
75,Django,django__django-14034,0.00%,0,2025-08-12,2,Fail,"Att #1: Level3_v2, Failed. 1 FAIL_TO_PASS failure.",,,,,,
76,Django,django__django-14155,0.00%,0,2025-08-12,2,Fail,"Att #1: Level3_v2, Failed. 3 FAIL_TO_PASS failures.",,,,,,
82,Django,django__django-15098,3.85%,1,2025-08-12,2,Fail,"Att #1: Level3_v2, Failed. 2 FAIL_TO_PASS failures.",,,,,,
254,Django,django__django-14539,92.31%,24,2025-08-11,1,Pass,"Att #1: Incorrect prompt, Failed.
Att #2: ",,,,,,
420,Sphinx,sphinx-doc__sphinx-7757,42.31%,11,2025-08-11,4,Fail,"Att #1, Failed. All tests failed.
Att #2, Failed. All tests failed.
Att #3, Failed. All tests failed.",,,,,,
425,Sphinx,sphinx-doc__sphinx-8120,69.23%,18,2025-08-08,3,Fail,"Att #1, Failed.
Att #2, Failed. All tests failed.
Att #3:",,,,,,
120,Sphinx,sphinx-doc__sphinx-9461,0.00%,0,2025-08-08,5,Fail,"Att #1: Level 1, Failed.
Att #2 - Level2_v2 - P.S. + hints + test patch as is,, Failed - JSON Decode Error, no report generated
Att #3: Level3_v2, Failed - JSON Decode Error, no report generated
Att #4: Level3_v2, Failed. 2 FAIL_TO_PASS failures.
Att #5: Level3_v2","Ambiguous what went wrong

https://github.com/blitzy-showcase/sphinx/blob/blitzy-bbf8b611-42f4-46a6-997c-f7dbabce2141/blitzy/documentation/Project%20Guide.md",Python 3.6+,,,,
121,Sphinx,sphinx-doc__sphinx-9602,3.85%,1,2025-08-08,2,Fail,"Att #1: Level3_v2, Failed. 1 FAIL_TO_PASS failure
Att #2: Level3_v2",,,,,,
57,Astropy,astropy__astropy-14598,3.85%,1,2025-08-07,6,Updating Tech Spec,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS and 1 PASS_TO_PASS failure.
Att #5: Level3_v2, Passed.
Att #6: Level 4","No clear issues, but ""Card Functionality Tests: 59/61 tests passed (2 test setup issues, not functional problems)"" and ""String Processing Tests: 12/13 tests passed (1 test setup issue, not functional)"": https://github.com/blitzy-showcase/astropy/blob/blitzy-239347df-360d-4342-9595-cac9ccca7098/blitzy/documentation/Project%20Guide.md#detailed-status-report","Python 3.9+
NumPy 1.21+",,,,
35,Astropy,astropy__astropy-7671,84.62%,22,2025-08-07,2,Pass,"Att #1: JSON Decode Error, empty report.
Att #2: Passed.",,,,,,
46,Django,django__django-10973,88.46%,23,2025-08-07,2,Pass,"Att #1: Failed. (1 FAIL_TO_PASS failure out of 5)
Att #2: Passed.",,,,,,
149,Django,django__django-11141,11.54%,3,2025-08-07,4,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), Failed. (1 FAIL_TO_PASS failure)
Att #3: Failed. (1 FAIL_TO_PASS and 1 PASS_TO_PASS)
Att #4: Passed.",,Python 3.6+,,,,
55,Astropy,astropy__astropy-14182,7.69%,2,2025-08-07,5,Fail,"Sid: C Extension not compatible with python 3.12
Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #5: Level3_v2, Failed. 1 FAIL_TO_PASS failure",Att. 4 Environment Issues highlighted here: https://github.com/blitzy-showcase/astropy/blob/blitzy-70d30e8d-3e01-4e76-a950-d66559f43597/blitzy/documentation/Project%20Guide.md#troubleshooting,Python 3.8+,,,,
201,Django,django__django-13033,57.69%,15,2025-08-07,3,Pass,"Att #1: (7/30), Failed. (1 FAIL_TO_PASS failure)
Att #2: Failed. (1 FAIL_TO_PASS failure).
Att #3: Passed.",,Python 3.6 or higher,,,,
71,Django,django__django-13344,0.00%,0,2025-08-07,5,Updating Tech Spec,"Att #1: Level 1, Passed
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. (2 FAIL_TO_PASS failures).
Att #4: Level3_v2, Passed.
Att #5: Level 4",,,,,,
79,Django,django__django-14534,3.85%,1,2025-08-07,6,Updating Tech Spec,"Att #1: Level 1, Failed.
Att #2 -  Level2_v2 -P.S. + hints + test patch as is, Failed.
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #5: Level3_v2, Passed.
Att #6: Level 4, ",,Python 3.8+,,,,
266,Django,django__django-14999,69.23%,18,2025-08-07,2,Pass,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Passed.",,,,,,
273,Django,django__django-15268,50.00%,13,2025-08-07,2,Pass,"Att #1, Failed. 3 FAIL_TO_PASS failures.
Att #2: Passed.",,,,,,
284,Django,django__django-15525,73.08%,19,2025-08-07,2,Pass,"Att #1, Failed. 1 FAIL_TO_PASS failure.",,,,,,
297,Django,django__django-15987,69.23%,18,2025-08-07,2,Pass,"Att #1, Failed. 1 FAIL_TO_PASS failure.",,,,,,
298,Django,django__django-16032,53.85%,14,2025-08-07,2,Pass,Att #1,,,,,,
347,Matplotlib,matplotlib__matplotlib-25775,53.85%,14,2025-08-07,2,Pass,"Att #1, Failed. 2 FAIL_TO_PASS failures.
Att #2: Passed.",,,,,,
361,XArray,pydata__xarray-4695,53.85%,14,2025-08-07,2,Updating Tech Spec,"Att #1, Failed. 12 PASS_TO_PASS failures.",,,,,,
365,XArray,pydata__xarray-6721,46.15%,12,2025-08-07,2,Updating Tech Spec,"Att #1, Failed. All failures.",,,,,,
392,Scikit-Learn,scikit-learn__scikit-learn-12973,69.23%,18,2025-08-07,2,Updating Tech Spec,"Att #1, Failed. 1 FAIL_TO_PASS failure 
ACCIDENTALLY MERGED THE PR!!!                                           Att #2, fixed the accidental merge",,,,,,
119,Sphinx,sphinx-doc__sphinx-9229,0.00%,0,2025-08-07,6,Updating Tech Spec,"Att #1: Level 1, Failed.
Att #2 - Level2_v2 - P.S. + hints + test patch as is, Failed
Att #3: Level3_v2, Failed.
Att #4: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #5: Level3_v2, PASSED!
att #6: Level 4, ","see ""Common Issues & Troubleshooting""

https://github.com/blitzy-showcase/sphinx/blob/blitzy-a9e696ec-a73e-4ddb-8757-44ecd006850c/blitzy/documentation/Project%20Guide.md",Python 3.6+,,,,
449,Sympy,sympy__sympy-13551,23.08%,6,2025-08-07,1,Pass,Att #1,,,,,,
452,Sympy,sympy__sympy-13757,42.31%,11,2025-08-07,2,Pass,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Passed.",,,,,,
455,Sympy,sympy__sympy-13974,15.38%,4,2025-08-07,2,Pass,"Att #1, Failed. 1 FAIL_TO_PASS failure.
Att #2: Passed.",,,,,,
456,Sympy,sympy__sympy-14531,76.92%,20,2025-08-07,2,Pass,"Att #1, Failed. 1 PASS_TO_PASS failure.
Att #2: Passed.",,,,,,
129,Sympy,sympy__sympy-18199,0.00%,0,2025-08-07,5,Updating Tech Spec,"Att #1: Level 1, Failed.
Att #2: Level3_v2, Failed.
Att #3: Level3_v2, Failed. 1 FAIL_TO_PASS failure.
Att #4: Level3_v2, PASSED.
Att #5: Level 4, ",,Python 3.7+,,,,
64,Django,django__django-11728,3.85%,1,2025-08-06,3,Pass,"Att #1: Level2_v2, Passed.
Att #2: Level3_v2, Passed.
Att #3: Level4, PASSED!",,,,,,
36,Django,django__django-10097,50.00%,13,2025-08-01,3,Pass,"Att #1: Failed.
Att #2: (7/29), Failed. (7 FAIL_TO_PASS failures)
Att #3: PASSED!",Known Issues as seen in Project Guide: https://github.com/blitzy-showcase/django/blob/blitzy-1721f249-9e4b-4318-b397-908b9666e4e5/blitzy/documentation/Project%20Guide.md#risk-assessment--issues,Python 3.12.3,,,,
235,Django,django__django-13925,34.62%,9,2025-08-01,1,Pass,Att #1,,,,,,
236,Django,django__django-13933,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
237,Django,django__django-13964,53.85%,14,2025-08-01,1,Pass,Att #1,,,,,,
238,Django,django__django-14007,73.08%,19,2025-08-01,1,Fail,Att #1,,,,,,
239,Django,django__django-14017,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
240,Django,django__django-14053,80.77%,21,2025-08-14,1,Ready for Patch,Att #1,,,,,,
241,Django,django__django-14089,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
242,Django,django__django-14122,76.92%,20,2025-08-01,1,Pass,Att #1,,,,,,
244,Django,django__django-14238,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
245,Django,django__django-14311,34.62%,9,2025-08-01,1,Pass,Att #1,,,,,,
246,Django,django__django-14349,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
247,Django,django__django-14351,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
248,Django,django__django-14373,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
250,Django,django__django-14404,19.23%,5,2025-08-01,1,Pass,Att #1,,,,,,
251,Django,django__django-14434,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
252,Django,django__django-14493,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
253,Django,django__django-14500,69.23%,18,2025-08-01,1,Pass,Att #1,,,,,,
255,Django,django__django-14559,65.38%,17,2025-08-01,1,Pass,Att #1,,,,,,
256,Django,django__django-14580,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
257,Django,django__django-14608,73.08%,19,2025-08-01,1,Pass,Att #1,,,,,,
258,Django,django__django-14631,30.77%,8,2025-08-01,1,Pass,Att #1,,,,,,
259,Django,django__django-14672,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
260,Django,django__django-14752,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
261,Django,django__django-14765,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
262,Django,django__django-14771,38.46%,10,2025-08-01,1,Pass,Att #1,,,,,,
263,Django,django__django-14787,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
264,Django,django__django-14855,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
265,Django,django__django-14915,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
267,Django,django__django-15022,65.38%,17,2025-08-01,1,Pass,Att #1,,,,,,
268,Django,django__django-15037,46.15%,12,2025-08-01,1,Pass,Att #1,,,,,,
269,Django,django__django-15103,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
280,Django,django__django-15382,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
281,Django,django__django-15467,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
282,Django,django__django-15499,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
283,Django,django__django-15503,15.38%,4,2025-08-01,1,Pass,Att #1,,,,,,
285,Django,django__django-15554,19.23%,5,2025-08-01,1,Pass,Att #1,,,,,,
286,Django,django__django-15561,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
287,Django,django__django-15569,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
288,Django,django__django-15572,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
289,Django,django__django-15731,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
291,Django,django__django-15741,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
292,Django,django__django-15814,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
293,Django,django__django-15851,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
294,Django,django__django-15863,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
296,Django,django__django-15930,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
299,Django,django__django-16082,69.23%,18,2025-08-01,1,Pass,Att #1,,,,,,
301,Django,django__django-16116,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
302,Django,django__django-16136,76.92%,20,2025-08-01,1,Pass,Att #1,,,,,,
303,Django,django__django-16139,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
304,Django,django__django-16145,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
305,Django,django__django-16255,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
306,Django,django__django-16315,38.46%,10,2025-08-01,1,Fail,Att #1,,,,,,
307,Django,django__django-16333,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
308,Django,django__django-16429,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
309,Django,django__django-16454,26.92%,7,2025-08-01,1,Fail,Att #1,,,,,,
310,Django,django__django-16485,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
311,Django,django__django-16493,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
312,Django,django__django-16527,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
314,Django,django__django-16569,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
315,Django,django__django-16595,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
316,Django,django__django-16612,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
318,Django,django__django-16661,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
320,Django,django__django-16801,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
321,Django,django__django-16819,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
323,Django,django__django-16899,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
324,Django,django__django-16901,73.08%,19,2025-08-01,1,Pass,Att #1,,,,,,
327,Django,django__django-17029,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
328,Django,django__django-17084,34.62%,9,2025-08-01,1,Pass,Att #1,,,,,,
329,Django,django__django-17087,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
344,Matplotlib,matplotlib__matplotlib-25287,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
345,Matplotlib,matplotlib__matplotlib-25311,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
346,Matplotlib,matplotlib__matplotlib-25332,53.85%,14,2025-08-01,1,Pass,Att #1,,,,,,
348,Matplotlib,matplotlib__matplotlib-26113,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
349,Matplotlib,matplotlib__matplotlib-26291,53.85%,14,2025-08-01,1,Pass,Att #1,,,,,,
351,Requests,psf__requests-2317,73.08%,19,2025-08-01,2,Pass,"Att #1, Failed.
Att #2: PASSED!",,,,,,
370,Pylint,pylint-dev__pylint-6528,42.31%,11,2025-08-01,2,Pass,"Att #1, Failed.
Att #2",,,,,,
377,Pytest,pytest-dev__pytest-6197,15.38%,4,2025-08-01,2,Pass,"Att #1, Failed.
Att #2: PASSED.",,,,,,
400,Scikit-Learn,scikit-learn__scikit-learn-14053,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
402,Scikit-Learn,scikit-learn__scikit-learn-14141,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
403,Scikit-Learn,scikit-learn__scikit-learn-14496,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
404,Scikit-Learn,scikit-learn__scikit-learn-14629,15.38%,4,2025-08-01,1,Fail,Att #1,,,,,,
405,Scikit-Learn,scikit-learn__scikit-learn-14710,73.08%,19,2025-08-01,1,Pass,Att #1,,,,,,
406,Scikit-Learn,scikit-learn__scikit-learn-14894,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
407,Scikit-Learn,scikit-learn__scikit-learn-14983,23.08%,6,2025-08-01,1,Pass,Att #1,,,,,,
408,Scikit-Learn,scikit-learn__scikit-learn-15100,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
409,Scikit-Learn,scikit-learn__scikit-learn-25102,19.23%,5,2025-08-01,1,Pass,Att #1,,,,,,
410,Scikit-Learn,scikit-learn__scikit-learn-25232,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
412,Scikit-Learn,scikit-learn__scikit-learn-25931,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
413,Scikit-Learn,scikit-learn__scikit-learn-25973,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
414,Scikit-Learn,scikit-learn__scikit-learn-26323,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
416,Sphinx,sphinx-doc__sphinx-10449,57.69%,15,2025-08-01,1,Pass,Att #1,,,,,,
417,Sphinx,sphinx-doc__sphinx-10466,69.23%,18,2025-08-01,1,Pass,Att #1,,,,,,
418,Sphinx,sphinx-doc__sphinx-10673,53.85%,14,2025-08-01,1,Updating Tech Spec,Att #1,,,,,,
419,Sphinx,sphinx-doc__sphinx-11445,34.62%,9,2025-08-01,2,Pass,"Att #1: Failed. 2 FAIL_TO_PASS
Att #2, PASSED.",,,,,,
435,Sphinx,sphinx-doc__sphinx-9230,30.77%,8,2025-08-01,1,Pass,Att #1,,,,,,
436,Sphinx,sphinx-doc__sphinx-9258,26.92%,7,2025-08-01,1,Pass,Att #1,,,,,,
437,Sphinx,sphinx-doc__sphinx-9281,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
438,Sphinx,sphinx-doc__sphinx-9320,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
439,Sphinx,sphinx-doc__sphinx-9367,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
440,Sphinx,sphinx-doc__sphinx-9591,19.23%,5,2025-08-01,1,Pass,Att #1,,,,,,
441,Sphinx,sphinx-doc__sphinx-9658,26.92%,7,2025-08-01,1,Pass,Att #1,,,,,,
442,Sphinx,sphinx-doc__sphinx-9673,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
443,Sphinx,sphinx-doc__sphinx-9698,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
447,Sympy,sympy__sympy-13372,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
